binning_data,update_time,create_time,source_pkg_name,source_type,count,avgcount,doubavg,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
fb5a0920-0ffc-4984-b29d-9253d7b34a6c.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,5659,6884.666667,7140.777778,1.3607221,4396.919,367.3459,VfS0qUERdZ,com.sec.android.app.shealth,fb5a0920-0ffc-4984-b29d-9253d7b34a6c,1.66147E+12
a6509f3b-4c7a-4725-9b3a-13ddd28f172a.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,9188,7166.666667,7285.777778,1.7845943,7580.4795,741.9029,VfS0qUERdZ,com.sec.android.app.shealth,a6509f3b-4c7a-4725-9b3a-13ddd28f172a,1.65361E+12
eebb6b77-36f4-457b-968e-7fbfed530a1a.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,6653,7806,7387.555556,1.4306613,5220.939,465.7998,VfS0qUERdZ,com.sec.android.app.shealth,eebb6b77-36f4-457b-968e-7fbfed530a1a,1.64523E+12
10b60958-304b-482e-aca0-f32961a82291.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,7577,7190,7318.888889,1.3619515,5828.786,520.7532,VfS0qUERdZ,com.sec.android.app.shealth,10b60958-304b-482e-aca0-f32961a82291,1.68549E+12
5839618d-1146-4957-8989-c7f49f5aacbd.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,7340,6960.666667,7276.888889,1.3302838,5642.1016,493.6884,VfS0qUERdZ,com.sec.android.app.shealth,5839618d-1146-4957-8989-c7f49f5aacbd,1.66156E+12
444b3598-edae-4e1a-be8e-4070ab223a33.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,5965,7680,7785.444444,1.709451,4878.4385,467.1868,VfS0qUERdZ,com.sec.android.app.shealth,444b3598-edae-4e1a-be8e-4070ab223a33,1.6537E+12
efb8cf53-e986-42f3-baf0-704e73ee2976.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,9735,8715.666667,8408,1.8471788,8202.159,917.84045,VfS0qUERdZ,com.sec.android.app.shealth,efb8cf53-e986-42f3-baf0-704e73ee2976,1.67754E+12
3b134b67-aa39-4423-b63a-7f9a2db2b228.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,10447,8828.333333,8457.111111,1.397474,8132.857,698.79034,VfS0qUERdZ,com.sec.android.app.shealth,3b134b67-aa39-4423-b63a-7f9a2db2b228,1.64532E+12
fa26b6f7-2b13-4e80-ac9a-f3b4998ee86d.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,6303,7827.333333,8390.888889,1.2965622,4814.087,433.73,VfS0qUERdZ,com.sec.android.app.shealth,fa26b6f7-2b13-4e80-ac9a-f3b4998ee86d,1.66164E+12
935417fb-2ea7-4ac7-8138-4bcb04c7eb97.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,6732,8517,8228.222222,1.3892194,5220.4663,444.79828,VfS0qUERdZ,com.sec.android.app.shealth,935417fb-2ea7-4ac7-8138-4bcb04c7eb97,1.65378E+12
ec35b3c9-0b6a-47c8-81a1-15421af1f1c0.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,12516,8340.333333,9038.888889,1.4484417,9809.205,908.3362,VfS0qUERdZ,com.sec.android.app.shealth,ec35b3c9-0b6a-47c8-81a1-15421af1f1c0,1.66977E+12
bba78cef-f522-4560-a2fc-e13c1d1b597a.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,5773,10259.33333,9701.444444,2.4827797,5192.899,628.7507,VfS0qUERdZ,com.sec.android.app.shealth,bba78cef-f522-4560-a2fc-e13c1d1b597a,1.67763E+12
310ee562-9663-4c85-9752-0a397fbd9ea5.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,12489,10504.66667,10992,1.431909,9741.535,881.0454,VfS0qUERdZ,com.sec.android.app.shealth,310ee562-9663-4c85-9752-0a397fbd9ea5,1.68558E+12
23325859-a203-42ec-bcdb-899833943d27.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,13252,12212,11674.55556,1.5289541,10579.619,952.2686,VfS0qUERdZ,com.sec.android.app.shealth,23325859-a203-42ec-bcdb-899833943d27,1.6454E+12
f70cb618-36ff-499b-a534-f2a8d2ece2ee.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,10895,12307,13033.77778,1.4445229,8545.701,739.5478,VfS0qUERdZ,com.sec.android.app.shealth,f70cb618-36ff-499b-a534-f2a8d2ece2ee,1.65387E+12
ea44c6bc-942d-463b-9444-eea560532946.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,12774,14582.33333,13647.55556,1.4780726,9960.095,890.54095,VfS0qUERdZ,com.sec.android.app.shealth,ea44c6bc-942d-463b-9444-eea560532946,1.66173E+12
a247f64c-fe34-4b6c-94e4-59acf8a21cd7.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,20078,14053.33333,14107.55556,1.5331767,16110.249,1672.3243,VfS0qUERdZ,com.sec.android.app.shealth,a247f64c-fe34-4b6c-94e4-59acf8a21cd7,1.67772E+12
f3f643ae-03c2-4eba-bbb7-e1c22a31748a.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,9308,13687,12557.22222,1.2265701,6960.2,593.42993,VfS0qUERdZ,com.sec.android.app.shealth,f3f643ae-03c2-4eba-bbb7-e1c22a31748a,1.66985E+12
634bd017-3680-47d4-bfb1-42c508b302c0.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,11675,9931.333333,11206.11111,1.3930615,9061.53,770.2339,VfS0qUERdZ,com.sec.android.app.shealth,634bd017-3680-47d4-bfb1-42c508b302c0,1.64549E+12
515fba1f-db1a-4c57-bdba-fe22943a68f8.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,8811,10000,9793.666667,1.6672283,7176.4863,705.00275,VfS0qUERdZ,com.sec.android.app.shealth,515fba1f-db1a-4c57-bdba-fe22943a68f8,1.68566E+12
cfb5204e-00c4-4834-a9b3-04495def82a2.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,9514,9449.666667,10076.22222,1.3856508,7392.05,652.1643,VfS0qUERdZ,com.sec.android.app.shealth,cfb5204e-00c4-4834-a9b3-04495def82a2,1.65396E+12
463e97d9-af73-4858-ba59-cb4286d0cc7c.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,10024,10779,10446.44444,1.6616881,8195.833,855.8967,VfS0qUERdZ,com.sec.android.app.shealth,463e97d9-af73-4858-ba59-cb4286d0cc7c,1.6778E+12
ad739c96-e5ad-4618-a23a-172a6e2ebdf9.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,12799,11110.66667,10951.44444,1.3949054,9871.148,836.21265,VfS0qUERdZ,com.sec.android.app.shealth,ad739c96-e5ad-4618-a23a-172a6e2ebdf9,1.66182E+12
ee476b99-cdd7-41ce-9f67-04ecac1739c1.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,10509,10964.66667,10452.44444,1.5897019,8507.343,798.09875,VfS0qUERdZ,com.sec.android.app.shealth,ee476b99-cdd7-41ce-9f67-04ecac1739c1,1.64557E+12
8fbb3ba3-0978-45db-a200-730cb7822b33.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,9586,9282,9532.111111,1.7425823,7939.362,762.1677,VfS0qUERdZ,com.sec.android.app.shealth,8fbb3ba3-0978-45db-a200-730cb7822b33,1.68575E+12
4d33cf99-cd69-486f-8298-b2c3ef956d42.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,7751,8349.666667,8676.444444,1.4246577,6057.8335,570.54034,VfS0qUERdZ,com.sec.android.app.shealth,4d33cf99-cd69-486f-8298-b2c3ef956d42,1.66994E+12
0d0c77ff-6fd2-4238-8b30-b49f2aad65cb.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,7712,8397.666667,8692,1.4609609,6071.106,543.30005,VfS0qUERdZ,com.sec.android.app.shealth,0d0c77ff-6fd2-4238-8b30-b49f2aad65cb,1.65404E+12
2610dfd5-d3e9-46f6-8bbc-db41018f4454.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,9730,9328.666667,8790.444444,1.3894674,7510.4087,650.2904,VfS0qUERdZ,com.sec.android.app.shealth,2610dfd5-d3e9-46f6-8bbc-db41018f4454,1.6619E+12
5db8bac9-08a5-402b-9a14-892146603020.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,10544,8645,8515.111111,1.6102111,8524.061,789.6995,VfS0qUERdZ,com.sec.android.app.shealth,5db8bac9-08a5-402b-9a14-892146603020,1.64566E+12
3b67ce42-8903-4e77-8bae-118202814954.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,5661,7571.666667,8718.444444,1.8606752,4753.7837,459.7158,VfS0qUERdZ,com.sec.android.app.shealth,3b67ce42-8903-4e77-8bae-118202814954,1.68584E+12
02af1f40-fd15-4a89-980a-a95750d5ac45.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,6510,9938.666667,9651.555556,1.4328527,5119.662,495.57755,VfS0qUERdZ,com.sec.android.app.shealth,02af1f40-fd15-4a89-980a-a95750d5ac45,1.67789E+12
a9814257-d322-4d94-ac5b-5d82bce0c997.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,17645,11444.33333,11135.33333,1.4132327,13740.143,1079.6215,VfS0qUERdZ,com.sec.android.app.shealth,a9814257-d322-4d94-ac5b-5d82bce0c997,1.65413E+12
b49f5e83-a538-4917-8cce-9636423cfec1.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,10178,12023,10274,1.450686,8027.1064,725.1492,VfS0qUERdZ,com.sec.android.app.shealth,b49f5e83-a538-4917-8cce-9636423cfec1,1.64575E+12
37d1b96e-92af-4a90-8776-2cb8c8488384.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,8246,7354.666667,9157.444444,1.3820878,6339.846,522.0409,VfS0qUERdZ,com.sec.android.app.shealth,37d1b96e-92af-4a90-8776-2cb8c8488384,1.66199E+12
53c341ab-9330-484d-8482-3f1d41aaf119.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,3640,8094.666667,8399.555556,1.3871429,2814.3481,238.93414,VfS0qUERdZ,com.sec.android.app.shealth,53c341ab-9330-484d-8482-3f1d41aaf119,1.68592E+12
0dd8d182-de6e-4a8a-a26c-b753d21acb34.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,12398,9749.333333,10547,1.569523,9955.535,987.52124,VfS0qUERdZ,com.sec.android.app.shealth,0dd8d182-de6e-4a8a-a26c-b753d21acb34,1.67003E+12
2ed7dc00-68a5-4f9a-8e4b-90404f182a44.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,13210,13797,11647.11111,1.6662698,10817.014,1123.9598,VfS0qUERdZ,com.sec.android.app.shealth,2ed7dc00-68a5-4f9a-8e4b-90404f182a44,1.67797E+12
91593503-d4ae-4193-9f44-2ed3b2b7c9f6.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,15783,11395,11704.33333,1.5525475,12591.24,1025.4816,VfS0qUERdZ,com.sec.android.app.shealth,91593503-d4ae-4193-9f44-2ed3b2b7c9f6,1.65421E+12
f11dc96f-3378-4d5b-bf55-afe58fd9bf06.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,5192,9921,9508.777778,1.7256019,4267.294,402.56033,VfS0qUERdZ,com.sec.android.app.shealth,f11dc96f-3378-4d5b-bf55-afe58fd9bf06,1.64583E+12
6228bdba-7a39-495f-8c3e-c4e05fd26015.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,8788,7210.333333,8874.777778,1.2172968,6600.064,595.54224,VfS0qUERdZ,com.sec.android.app.shealth,6228bdba-7a39-495f-8c3e-c4e05fd26015,1.66208E+12
748fe05e-4b7e-4db8-a707-d2369c6c9d13.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,7651,9493,8808.555556,2.5163932,6799.03,779.3203,VfS0qUERdZ,com.sec.android.app.shealth,748fe05e-4b7e-4db8-a707-d2369c6c9d13,1.68601E+12
e8c60a20-8ed5-403c-9aff-2f37019bb7d2.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,12040,9722.333333,10344.11111,1.5171262,9565.721,933.85565,VfS0qUERdZ,com.sec.android.app.shealth,e8c60a20-8ed5-403c-9aff-2f37019bb7d2,1.67011E+12
4af3bbe3-56e9-4394-b526-0c63399954ba.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,9476,11817,10710.44444,2.2331288,8267.392,943.0274,VfS0qUERdZ,com.sec.android.app.shealth,4af3bbe3-56e9-4394-b526-0c63399954ba,1.67806E+12
a7883d5d-eb96-4e97-bd9a-f2afd1aaaf6e.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,13935,10592,11145.77778,1.2356136,10481.402,852.3683,VfS0qUERdZ,com.sec.android.app.shealth,a7883d5d-eb96-4e97-bd9a-f2afd1aaaf6e,1.64592E+12
199584bc-e1dd-449f-829c-c31500cd5561.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,8365,11028.33333,9947.333333,1.4768648,6617.1597,640.25385,VfS0qUERdZ,com.sec.android.app.shealth,199584bc-e1dd-449f-829c-c31500cd5561,1.66216E+12
381677b0-d58e-4c96-b964-e7c30b77daf9.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,10785,8221.666667,9898.111111,1.3582014,8299.73,641.6299,VfS0qUERdZ,com.sec.android.app.shealth,381677b0-d58e-4c96-b964-e7c30b77daf9,1.6543E+12
2932addf-56b3-4685-9a6d-1652eb85b84c.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,5515,10444.33333,9332.222222,2.9585657,5072.2656,614.9903,VfS0qUERdZ,com.sec.android.app.shealth,2932addf-56b3-4685-9a6d-1652eb85b84c,1.6861E+12
fb899937-66a0-4062-87a4-39152a5babab.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,15033,9330.666667,10568.22222,1.2870731,11390.229,989.7719,VfS0qUERdZ,com.sec.android.app.shealth,fb899937-66a0-4062-87a4-39152a5babab,1.6702E+12
6305fa28-117d-41be-a720-f91d45041ffd.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,7444,11929.66667,10075.33333,1.9666171,6331.339,701.15076,VfS0qUERdZ,com.sec.android.app.shealth,6305fa28-117d-41be-a720-f91d45041ffd,1.67815E+12
95579b52-8bd1-4034-a1e0-599c50510d23.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,13312,8965.666667,10763,1.4168899,10398.12,916.01904,VfS0qUERdZ,com.sec.android.app.shealth,95579b52-8bd1-4034-a1e0-599c50510d23,1.64601E+12
ad0d4885-61b5-407e-942f-24f67698d198.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,6141,11393.66667,10525.55556,1.4728134,4863.473,473.4967,VfS0qUERdZ,com.sec.android.app.shealth,ad0d4885-61b5-407e-942f-24f67698d198,1.66225E+12
f0d28469-386e-440c-9900-2e7ea7632d3f.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,14728,11217.33333,11284.55556,1.3865572,11414.014,935.0987,VfS0qUERdZ,com.sec.android.app.shealth,f0d28469-386e-440c-9900-2e7ea7632d3f,1.68618E+12
5a0f47c6-1dba-4fbd-bf76-350714eef5e3.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,12783,11242.66667,11069,1.4097142,9938.918,912.64044,VfS0qUERdZ,com.sec.android.app.shealth,5a0f47c6-1dba-4fbd-bf76-350714eef5e3,1.67028E+12
64b5e8c7-d012-47c2-91b6-14d53ca214ba.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,6217,10747,10772.66667,1.2910817,4739.8486,393.0295,VfS0qUERdZ,com.sec.android.app.shealth,64b5e8c7-d012-47c2-91b6-14d53ca214ba,1.65439E+12
b35805fd-8a3c-4955-9778-69158ba5790c.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,13241,10328.33333,12023.44444,1.2518994,9998.71,815.4935,VfS0qUERdZ,com.sec.android.app.shealth,b35805fd-8a3c-4955-9778-69158ba5790c,1.64609E+12
4560ba20-3ae4-48ac-804a-b9a889d310b4.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,11527,14995,13939.55556,1.8026052,9629.653,1038.5098,VfS0qUERdZ,com.sec.android.app.shealth,4560ba20-3ae4-48ac-804a-b9a889d310b4,1.67823E+12
f2d84260-8e89-44a1-a40d-a184f9c805e2.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,20217,16495.33333,16060.44444,1.4094005,15667.04,1235.305,VfS0qUERdZ,com.sec.android.app.shealth,f2d84260-8e89-44a1-a40d-a184f9c805e2,1.65447E+12
5338c860-4aff-431d-b915-14df15055617.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,17742,16691,15825.77778,1.4121416,13719.62,1167.586,VfS0qUERdZ,com.sec.android.app.shealth,5338c860-4aff-431d-b915-14df15055617,1.66234E+12
b85bf346-57e3-4156-bfa7-1b10a5735484.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,12114,14291,14558.44444,1.2785892,9150.848,780.4651,VfS0qUERdZ,com.sec.android.app.shealth,b85bf346-57e3-4156-bfa7-1b10a5735484,1.67037E+12
c9f86e84-64c3-4043-91e9-e855841178a6.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,13017,12693.33333,12589.22222,1.5647753,10488.473,1055.9884,VfS0qUERdZ,com.sec.android.app.shealth,c9f86e84-64c3-4043-91e9-e855841178a6,1.67832E+12
4fccc876-fd2b-4aa7-b7da-f6f8b51da2b3.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,12949,10783.33333,10826.22222,1.3901528,9954.351,774.43677,VfS0qUERdZ,com.sec.android.app.shealth,4fccc876-fd2b-4aa7-b7da-f6f8b51da2b3,1.65456E+12
5b0b57b4-9c7c-443d-ad4d-aad1414bef0c.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,6384,9002,9165.444444,1.4575754,5050.6484,484.18304,VfS0qUERdZ,com.sec.android.app.shealth,5b0b57b4-9c7c-443d-ad4d-aad1414bef0c,1.68627E+12
f626a120-1944-4937-9dae-cd3d9521086d.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,7673,7711,8351.222222,1.6088492,6213.9272,579.7996,VfS0qUERdZ,com.sec.android.app.shealth,f626a120-1944-4937-9dae-cd3d9521086d,1.64618E+12
8ba39c2a-e5f3-475c-a45d-f0105cadb39a.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,9076,8340.666667,8667,1.4129444,7028.036,591.2686,VfS0qUERdZ,com.sec.android.app.shealth,8ba39c2a-e5f3-475c-a45d-f0105cadb39a,1.66242E+12
66eef129-f9ea-4def-ad72-221e7b828135.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,8273,9949.333333,10085.88889,1.5446992,6591.871,620.0501,VfS0qUERdZ,com.sec.android.app.shealth,66eef129-f9ea-4def-ad72-221e7b828135,1.67046E+12
3cd4f128-6bc6-4901-926c-6e4e7afba481.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,12499,11967.66667,10941,1.5141612,9959.283,974.4253,VfS0qUERdZ,com.sec.android.app.shealth,3cd4f128-6bc6-4901-926c-6e4e7afba481,1.67841E+12
bb66d9eb-66ee-48c3-a01e-b466028daaef.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,15131,10906,10967.88889,1.4889121,11903.509,1010.89325,VfS0qUERdZ,com.sec.android.app.shealth,bb66d9eb-66ee-48c3-a01e-b466028daaef,1.65465E+12
c34f056f-3cfc-46a9-9bf7-8fd25028ba12.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,5088,10030,10208.88889,1.5632297,4075.8975,364.3498,VfS0qUERdZ,com.sec.android.app.shealth,c34f056f-3cfc-46a9-9bf7-8fd25028ba12,1.64627E+12
682e16ca-51fe-46dd-bb92-e2abadc504c8.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,9871,9690.666667,10006.33333,1.3913988,7627.6973,644.27515,VfS0qUERdZ,com.sec.android.app.shealth,682e16ca-51fe-46dd-bb92-e2abadc504c8,1.66251E+12
4d7a1266-bd99-4ebe-9cf5-b1557c3fcf8a.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,14113,10298.33333,9724.777778,1.7756099,11685.665,1213.4259,VfS0qUERdZ,com.sec.android.app.shealth,4d7a1266-bd99-4ebe-9cf5-b1557c3fcf8a,1.67054E+12
7487b965-f798-4192-9c6d-e41ed0ee3ace.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,6911,9185.333333,10567.44444,2.144343,6012.6274,696.559,VfS0qUERdZ,com.sec.android.app.shealth,7487b965-f798-4192-9c6d-e41ed0ee3ace,1.67849E+12
3d63a176-26f2-4aad-bc84-06d69caf60c8.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,6532,12218.66667,11096.44444,1.4230751,5091.0938,454.07584,VfS0qUERdZ,com.sec.android.app.shealth,3d63a176-26f2-4aad-bc84-06d69caf60c8,1.68636E+12
27f5138c-ba3e-4ca3-aacd-2187751903fd.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,23213,11885.33333,11907.88889,1.4061625,17978.559,1393.817,VfS0qUERdZ,com.sec.android.app.shealth,27f5138c-ba3e-4ca3-aacd-2187751903fd,1.65473E+12
f531dcd5-d928-4497-be6a-abd7b6a06610.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,5911,11619.66667,9516.666667,1.4685708,4639.213,388.17975,VfS0qUERdZ,com.sec.android.app.shealth,f531dcd5-d928-4497-be6a-abd7b6a06610,1.67063E+12
59cc4e46-38ab-480d-8edd-a4167070698f.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,5735,5045,8110.888889,1.3466258,4424.4897,418.70984,VfS0qUERdZ,com.sec.android.app.shealth,59cc4e46-38ab-480d-8edd-a4167070698f,1.6626E+12
cd4b088b-f0be-4c8b-9230-5e011a413579.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,3489,7668,6979.333333,2.188921,3037.0703,330.94006,VfS0qUERdZ,com.sec.android.app.shealth,cd4b088b-f0be-4c8b-9230-5e011a413579,1.68644E+12
47804b13-b907-44ec-8b58-cdb04d173176.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,13780,8225,8501.222222,1.3492011,10533.524,834.81323,VfS0qUERdZ,com.sec.android.app.shealth,47804b13-b907-44ec-8b58-cdb04d173176,1.65482E+12
7089d78d-c38e-45c1-b33f-afcd12026ac2.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,7406,9610.666667,8777.555556,1.443393,5809.647,482.45514,VfS0qUERdZ,com.sec.android.app.shealth,7089d78d-c38e-45c1-b33f-afcd12026ac2,1.67072E+12
b14c538a-66d7-4191-a6d5-a151a3276d41.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,7646,8497,10622.22222,1.3386005,5878.958,524.5205,VfS0qUERdZ,com.sec.android.app.shealth,b14c538a-66d7-4191-a6d5-a151a3276d41,1.66268E+12
2cbe0689-2855-4ce7-9979-8c24afd869ab.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,10439,13759,12061,1.4919077,8291.552,768.87964,VfS0qUERdZ,com.sec.android.app.shealth,2cbe0689-2855-4ce7-9979-8c24afd869ab,1.64635E+12
18493763-ced6-4930-b006-3f17b62b1483.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,23192,13927,13300,1.4827584,18269.275,1462.2201,VfS0qUERdZ,com.sec.android.app.shealth,18493763-ced6-4930-b006-3f17b62b1483,1.65491E+12
2fcd40cb-b25b-4c87-bb2d-634e17ec0a2c.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,8150,12214,11131.55556,1.5360954,6508.1626,625.4901,VfS0qUERdZ,com.sec.android.app.shealth,2fcd40cb-b25b-4c87-bb2d-634e17ec0a2c,1.67858E+12
345c11c7-f9cb-480f-ba11-81a58bfca8cb.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,5300,7253.666667,8972.888889,1.8325626,4422.8994,441.0014,VfS0qUERdZ,com.sec.android.app.shealth,345c11c7-f9cb-480f-ba11-81a58bfca8cb,1.64644E+12
49b70120-d1a0-4dde-b2de-ac55e6e32d2c.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,8311,7451,7396.222222,1.3662332,6453.6465,612.27057,VfS0qUERdZ,com.sec.android.app.shealth,49b70120-d1a0-4dde-b2de-ac55e6e32d2c,1.6708E+12
b9dd70c7-0930-4ab1-947c-dff20d5d1228.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,8742,7484,7338.111111,1.4368758,6908.858,687.08105,VfS0qUERdZ,com.sec.android.app.shealth,b9dd70c7-0930-4ab1-947c-dff20d5d1228,1.67867E+12
db2a5d1e-76e0-4461-83b4-f52d1dac9ad0.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,5399,7079.333333,6969.555556,1.7968112,4476.405,423.91333,VfS0qUERdZ,com.sec.android.app.shealth,db2a5d1e-76e0-4461-83b4-f52d1dac9ad0,1.65499E+12
27ad7fb8-59f4-40e0-848b-fd80ae52cbee.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,7097,6345.333333,7027.111111,1.5816432,5743.3003,557.5701,VfS0qUERdZ,com.sec.android.app.shealth,27ad7fb8-59f4-40e0-848b-fd80ae52cbee,1.68653E+12
45e31d5e-3908-4c1a-b396-cc988d917072.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,6540,7656.666667,7758.444444,1.4691228,5142.596,496.5822,VfS0qUERdZ,com.sec.android.app.shealth,45e31d5e-3908-4c1a-b396-cc988d917072,1.66277E+12
3e542c45-28a6-47ca-a387-8c27731885c2.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,9333,9273.333333,8613.222222,1.5857753,7544.739,773.6852,VfS0qUERdZ,com.sec.android.app.shealth,3e542c45-28a6-47ca-a387-8c27731885c2,1.67089E+12
77c6cae4-687f-4268-8ec8-d4c6334697b9.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,11947,8909.666667,8566.222222,1.5811263,9554.547,844.37006,VfS0qUERdZ,com.sec.android.app.shealth,77c6cae4-687f-4268-8ec8-d4c6334697b9,1.65508E+12
278bf941-15f3-4ae8-8b38-9480a5a7d18c.binning_data.json,44:58.4,44:58.4,com.sec.android.app.shealth,-2,5449,7515.666667,7460.111111,1.4563953,4319.4404,391.8621,VfS0qUERdZ,com.sec.android.app.shealth,278bf941-15f3-4ae8-8b38-9480a5a7d18c,1.64652E+12
14d25dcd-0f9b-4604-be02-6899d0d04ac6.binning_data.json,44:58.5,44:58.5,com.sec.android.app.shealth,-2,5151,5955,6509.888889,1.9562901,4396.9976,493.85,VfS0qUERdZ,com.sec.android.app.shealth,14d25dcd-0f9b-4604-be02-6899d0d04ac6,1.68661E+12
